eventID,occurrenceID,measurementID,measurementType,measurementTypeID,measurementValue,measurementValueID,measurementUnit,measurementUnitID
IYS:GoA2019:Stn34:trawl:sample1461,IYS:GoA2019:Stn34:trawl:sample1461:occ,IYS:GoA2019:Stn34:trawl:sample1461:occ:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,3,http://vocab.nerc.ac.uk/collection/S11/current/S1116/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn34:trawl:sample1461,IYS:GoA2019:Stn34:trawl:sample1461:occ,IYS:GoA2019:Stn34:trawl:sample1461:occ:max_length,maximum length,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,57,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn34:trawl:sample1461,IYS:GoA2019:Stn34:trawl:sample1461:occ,IYS:GoA2019:Stn34:trawl:sample1461:occ:min_length,minimum length,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,56,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn34:trawl:sample1461,IYS:GoA2019:Stn34:trawl:sample1461:occ,IYS:GoA2019:Stn34:trawl:sample1461:occ:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,N,http://vocab.nerc.ac.uk/collection/S10/current/S104/,NA,NA
IYS:GoA2019:Stn34:trawl:sample1462,IYS:GoA2019:Stn34:trawl:sample1462:occ,IYS:GoA2019:Stn34:trawl:sample1462:occ:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,4,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn34:trawl:sample1462,IYS:GoA2019:Stn34:trawl:sample1462:occ,IYS:GoA2019:Stn34:trawl:sample1462:occ:max_length,maximum length,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,58,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn34:trawl:sample1462,IYS:GoA2019:Stn34:trawl:sample1462:occ,IYS:GoA2019:Stn34:trawl:sample1462:occ:min_length,minimum length,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,57,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn34:trawl:sample1462,IYS:GoA2019:Stn34:trawl:sample1462:occ,IYS:GoA2019:Stn34:trawl:sample1462:occ:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,N,http://vocab.nerc.ac.uk/collection/S10/current/S104/,NA,NA
IYS:GoA2019:Stn34:trawl:sample1463,IYS:GoA2019:Stn34:trawl:sample1463:occ,IYS:GoA2019:Stn34:trawl:sample1463:occ:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,4,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn34:trawl:sample1463,IYS:GoA2019:Stn34:trawl:sample1463:occ,IYS:GoA2019:Stn34:trawl:sample1463:occ:max_length,maximum length,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,59,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn34:trawl:sample1463,IYS:GoA2019:Stn34:trawl:sample1463:occ,IYS:GoA2019:Stn34:trawl:sample1463:occ:min_length,minimum length,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,58,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn34:trawl:sample1463,IYS:GoA2019:Stn34:trawl:sample1463:occ,IYS:GoA2019:Stn34:trawl:sample1463:occ:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,N,http://vocab.nerc.ac.uk/collection/S10/current/S104/,NA,NA
IYS:GoA2019:Stn34:trawl:sample1464,IYS:GoA2019:Stn34:trawl:sample1464:occ,IYS:GoA2019:Stn34:trawl:sample1464:occ:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,4,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn34:trawl:sample1464,IYS:GoA2019:Stn34:trawl:sample1464:occ,IYS:GoA2019:Stn34:trawl:sample1464:occ:max_length,maximum length,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,60,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn34:trawl:sample1464,IYS:GoA2019:Stn34:trawl:sample1464:occ,IYS:GoA2019:Stn34:trawl:sample1464:occ:min_length,minimum length,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,59,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn34:trawl:sample1464,IYS:GoA2019:Stn34:trawl:sample1464:occ,IYS:GoA2019:Stn34:trawl:sample1464:occ:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,N,http://vocab.nerc.ac.uk/collection/S10/current/S104/,NA,NA
IYS:GoA2019:Stn34:trawl:sample1465,IYS:GoA2019:Stn34:trawl:sample1465:occ,IYS:GoA2019:Stn34:trawl:sample1465:occ:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn34:trawl:sample1465,IYS:GoA2019:Stn34:trawl:sample1465:occ,IYS:GoA2019:Stn34:trawl:sample1465:occ:max_length,maximum length,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,61,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn34:trawl:sample1465,IYS:GoA2019:Stn34:trawl:sample1465:occ,IYS:GoA2019:Stn34:trawl:sample1465:occ:min_length,minimum length,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,60,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn34:trawl:sample1465,IYS:GoA2019:Stn34:trawl:sample1465:occ,IYS:GoA2019:Stn34:trawl:sample1465:occ:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,N,http://vocab.nerc.ac.uk/collection/S10/current/S104/,NA,NA
IYS:GoA2019:Stn34:trawl:sample1466,IYS:GoA2019:Stn34:trawl:sample1466:occ,IYS:GoA2019:Stn34:trawl:sample1466:occ:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,5,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn34:trawl:sample1466,IYS:GoA2019:Stn34:trawl:sample1466:occ,IYS:GoA2019:Stn34:trawl:sample1466:occ:max_length,maximum length,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,62,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn34:trawl:sample1466,IYS:GoA2019:Stn34:trawl:sample1466:occ,IYS:GoA2019:Stn34:trawl:sample1466:occ:min_length,minimum length,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,61,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn34:trawl:sample1466,IYS:GoA2019:Stn34:trawl:sample1466:occ,IYS:GoA2019:Stn34:trawl:sample1466:occ:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,N,http://vocab.nerc.ac.uk/collection/S10/current/S104/,NA,NA
IYS:GoA2019:Stn34:trawl:sample1467,IYS:GoA2019:Stn34:trawl:sample1467:occ,IYS:GoA2019:Stn34:trawl:sample1467:occ:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,2,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn34:trawl:sample1467,IYS:GoA2019:Stn34:trawl:sample1467:occ,IYS:GoA2019:Stn34:trawl:sample1467:occ:max_length,maximum length,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,64,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn34:trawl:sample1467,IYS:GoA2019:Stn34:trawl:sample1467:occ,IYS:GoA2019:Stn34:trawl:sample1467:occ:min_length,minimum length,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,63,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn34:trawl:sample1467,IYS:GoA2019:Stn34:trawl:sample1467:occ,IYS:GoA2019:Stn34:trawl:sample1467:occ:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,N,http://vocab.nerc.ac.uk/collection/S10/current/S104/,NA,NA
IYS:GoA2019:Stn34:trawl:sample1468,IYS:GoA2019:Stn34:trawl:sample1468:occ,IYS:GoA2019:Stn34:trawl:sample1468:occ:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn34:trawl:sample1468,IYS:GoA2019:Stn34:trawl:sample1468:occ,IYS:GoA2019:Stn34:trawl:sample1468:occ:max_length,maximum length,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,68,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn34:trawl:sample1468,IYS:GoA2019:Stn34:trawl:sample1468:occ,IYS:GoA2019:Stn34:trawl:sample1468:occ:min_length,minimum length,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,67,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn34:trawl:sample1468,IYS:GoA2019:Stn34:trawl:sample1468:occ,IYS:GoA2019:Stn34:trawl:sample1468:occ:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,N,http://vocab.nerc.ac.uk/collection/S10/current/S104/,NA,NA
IYS:GoA2019:Stn34:trawl:sample1469,IYS:GoA2019:Stn34:trawl:sample1469:occ,IYS:GoA2019:Stn34:trawl:sample1469:occ:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,2,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn34:trawl:sample1469,IYS:GoA2019:Stn34:trawl:sample1469:occ,IYS:GoA2019:Stn34:trawl:sample1469:occ:max_length,maximum length,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,69,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn34:trawl:sample1469,IYS:GoA2019:Stn34:trawl:sample1469:occ,IYS:GoA2019:Stn34:trawl:sample1469:occ:min_length,minimum length,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,68,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn34:trawl:sample1469,IYS:GoA2019:Stn34:trawl:sample1469:occ,IYS:GoA2019:Stn34:trawl:sample1469:occ:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,N,http://vocab.nerc.ac.uk/collection/S10/current/S104/,NA,NA
IYS:GoA2019:Stn34:trawl:sample1470,IYS:GoA2019:Stn34:trawl:sample1470:occ,IYS:GoA2019:Stn34:trawl:sample1470:occ:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn34:trawl:sample1470,IYS:GoA2019:Stn34:trawl:sample1470:occ,IYS:GoA2019:Stn34:trawl:sample1470:occ:max_length,maximum length,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,70,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn34:trawl:sample1470,IYS:GoA2019:Stn34:trawl:sample1470:occ,IYS:GoA2019:Stn34:trawl:sample1470:occ:min_length,minimum length,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,69,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn34:trawl:sample1470,IYS:GoA2019:Stn34:trawl:sample1470:occ,IYS:GoA2019:Stn34:trawl:sample1470:occ:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,N,http://vocab.nerc.ac.uk/collection/S10/current/S104/,NA,NA
IYS:GoA2019:Stn34:trawl:sample1471,IYS:GoA2019:Stn34:trawl:sample1471:occ,IYS:GoA2019:Stn34:trawl:sample1471:occ:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,2,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn34:trawl:sample1471,IYS:GoA2019:Stn34:trawl:sample1471:occ,IYS:GoA2019:Stn34:trawl:sample1471:occ:max_length,maximum length,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,72,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn34:trawl:sample1471,IYS:GoA2019:Stn34:trawl:sample1471:occ,IYS:GoA2019:Stn34:trawl:sample1471:occ:min_length,minimum length,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,71,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn34:trawl:sample1471,IYS:GoA2019:Stn34:trawl:sample1471:occ,IYS:GoA2019:Stn34:trawl:sample1471:occ:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,N,http://vocab.nerc.ac.uk/collection/S10/current/S104/,NA,NA
IYS:GoA2019:Stn34:trawl:sample1472,IYS:GoA2019:Stn34:trawl:sample1472:occ,IYS:GoA2019:Stn34:trawl:sample1472:occ:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn34:trawl:sample1472,IYS:GoA2019:Stn34:trawl:sample1472:occ,IYS:GoA2019:Stn34:trawl:sample1472:occ:max_length,maximum length,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,73,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn34:trawl:sample1472,IYS:GoA2019:Stn34:trawl:sample1472:occ,IYS:GoA2019:Stn34:trawl:sample1472:occ:min_length,minimum length,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,72,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn34:trawl:sample1472,IYS:GoA2019:Stn34:trawl:sample1472:occ,IYS:GoA2019:Stn34:trawl:sample1472:occ:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,N,http://vocab.nerc.ac.uk/collection/S10/current/S104/,NA,NA
IYS:GoA2019:Stn34:trawl:sample1473,IYS:GoA2019:Stn34:trawl:sample1473:occ,IYS:GoA2019:Stn34:trawl:sample1473:occ:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn34:trawl:sample1473,IYS:GoA2019:Stn34:trawl:sample1473:occ,IYS:GoA2019:Stn34:trawl:sample1473:occ:max_length,maximum length,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,75,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn34:trawl:sample1473,IYS:GoA2019:Stn34:trawl:sample1473:occ,IYS:GoA2019:Stn34:trawl:sample1473:occ:min_length,minimum length,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,74,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn34:trawl:sample1473,IYS:GoA2019:Stn34:trawl:sample1473:occ,IYS:GoA2019:Stn34:trawl:sample1473:occ:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,N,http://vocab.nerc.ac.uk/collection/S10/current/S104/,NA,NA
IYS:GoA2019:Stn34:trawl:sample1474,IYS:GoA2019:Stn34:trawl:sample1474:occ,IYS:GoA2019:Stn34:trawl:sample1474:occ:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn34:trawl:sample1474,IYS:GoA2019:Stn34:trawl:sample1474:occ,IYS:GoA2019:Stn34:trawl:sample1474:occ:max_length,maximum length,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,77,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn34:trawl:sample1474,IYS:GoA2019:Stn34:trawl:sample1474:occ,IYS:GoA2019:Stn34:trawl:sample1474:occ:min_length,minimum length,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,76,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn34:trawl:sample1474,IYS:GoA2019:Stn34:trawl:sample1474:occ,IYS:GoA2019:Stn34:trawl:sample1474:occ:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,N,http://vocab.nerc.ac.uk/collection/S10/current/S104/,NA,NA
IYS:GoA2019:Stn34:trawl:sample1475,IYS:GoA2019:Stn34:trawl:sample1475:occ,IYS:GoA2019:Stn34:trawl:sample1475:occ:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn34:trawl:sample1475,IYS:GoA2019:Stn34:trawl:sample1475:occ,IYS:GoA2019:Stn34:trawl:sample1475:occ:max_length,maximum length,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,78,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn34:trawl:sample1475,IYS:GoA2019:Stn34:trawl:sample1475:occ,IYS:GoA2019:Stn34:trawl:sample1475:occ:min_length,minimum length,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,77,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn34:trawl:sample1475,IYS:GoA2019:Stn34:trawl:sample1475:occ,IYS:GoA2019:Stn34:trawl:sample1475:occ:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,N,http://vocab.nerc.ac.uk/collection/S10/current/S104/,NA,NA
IYS:GoA2019:Stn34:trawl:sample1476,IYS:GoA2019:Stn34:trawl:sample1476:occ,IYS:GoA2019:Stn34:trawl:sample1476:occ:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn34:trawl:sample1476,IYS:GoA2019:Stn34:trawl:sample1476:occ,IYS:GoA2019:Stn34:trawl:sample1476:occ:max_length,maximum length,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,79,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn34:trawl:sample1476,IYS:GoA2019:Stn34:trawl:sample1476:occ,IYS:GoA2019:Stn34:trawl:sample1476:occ:min_length,minimum length,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,78,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn34:trawl:sample1476,IYS:GoA2019:Stn34:trawl:sample1476:occ,IYS:GoA2019:Stn34:trawl:sample1476:occ:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,N,http://vocab.nerc.ac.uk/collection/S10/current/S104/,NA,NA
IYS:GoA2019:Stn34:trawl:sample1477,IYS:GoA2019:Stn34:trawl:sample1477:occ,IYS:GoA2019:Stn34:trawl:sample1477:occ:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn34:trawl:sample1477,IYS:GoA2019:Stn34:trawl:sample1477:occ,IYS:GoA2019:Stn34:trawl:sample1477:occ:max_length,maximum length,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,115,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn34:trawl:sample1477,IYS:GoA2019:Stn34:trawl:sample1477:occ,IYS:GoA2019:Stn34:trawl:sample1477:occ:min_length,minimum length,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,114,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn34:trawl:sample1477,IYS:GoA2019:Stn34:trawl:sample1477:occ,IYS:GoA2019:Stn34:trawl:sample1477:occ:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,N,http://vocab.nerc.ac.uk/collection/S10/current/S104/,NA,NA
IYS:GoA2019:Stn34:trawl:sample1478,IYS:GoA2019:Stn34:trawl:sample1478:occ,IYS:GoA2019:Stn34:trawl:sample1478:occ:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn34:trawl:sample1478,IYS:GoA2019:Stn34:trawl:sample1478:occ,IYS:GoA2019:Stn34:trawl:sample1478:occ:species_length,species length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,535,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn34:trawl:sample1478,IYS:GoA2019:Stn34:trawl:sample1478:occ,IYS:GoA2019:Stn34:trawl:sample1478:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,504,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn34:trawl:sample1478,IYS:GoA2019:Stn34:trawl:sample1478:occ,IYS:GoA2019:Stn34:trawl:sample1478:occ:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,F,http://vocab.nerc.ac.uk/collection/S10/current/S102/,NA,NA
IYS:GoA2019:Stn34:trawl:sample1478,IYS:GoA2019:Stn34:trawl:sample1478:occ,IYS:GoA2019:Stn34:trawl:sample1478:occ:total_weight,total weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,1584,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn34:trawl:sample1479,IYS:GoA2019:Stn34:trawl:sample1479:occ,IYS:GoA2019:Stn34:trawl:sample1479:occ:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn34:trawl:sample1479,IYS:GoA2019:Stn34:trawl:sample1479:occ,IYS:GoA2019:Stn34:trawl:sample1479:occ:species_length,species length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,533,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn34:trawl:sample1479,IYS:GoA2019:Stn34:trawl:sample1479:occ,IYS:GoA2019:Stn34:trawl:sample1479:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,504,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn34:trawl:sample1479,IYS:GoA2019:Stn34:trawl:sample1479:occ,IYS:GoA2019:Stn34:trawl:sample1479:occ:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,F,http://vocab.nerc.ac.uk/collection/S10/current/S102/,NA,NA
IYS:GoA2019:Stn34:trawl:sample1479,IYS:GoA2019:Stn34:trawl:sample1479:occ,IYS:GoA2019:Stn34:trawl:sample1479:occ:total_weight,total weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,1449,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn34:trawl:sample1480,IYS:GoA2019:Stn34:trawl:sample1480:occ,IYS:GoA2019:Stn34:trawl:sample1480:occ:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn34:trawl:sample1480,IYS:GoA2019:Stn34:trawl:sample1480:occ,IYS:GoA2019:Stn34:trawl:sample1480:occ:species_length,species length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,345,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn34:trawl:sample1480,IYS:GoA2019:Stn34:trawl:sample1480:occ,IYS:GoA2019:Stn34:trawl:sample1480:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,330,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn34:trawl:sample1480,IYS:GoA2019:Stn34:trawl:sample1480:occ,IYS:GoA2019:Stn34:trawl:sample1480:occ:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,F,http://vocab.nerc.ac.uk/collection/S10/current/S102/,NA,NA
IYS:GoA2019:Stn34:trawl:sample1480,IYS:GoA2019:Stn34:trawl:sample1480:occ,IYS:GoA2019:Stn34:trawl:sample1480:occ:total_weight,total weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,428,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn34:trawl:sample1481,IYS:GoA2019:Stn34:trawl:sample1481:occ,IYS:GoA2019:Stn34:trawl:sample1481:occ:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn34:trawl:sample1481,IYS:GoA2019:Stn34:trawl:sample1481:occ,IYS:GoA2019:Stn34:trawl:sample1481:occ:species_length,species length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,443,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn34:trawl:sample1481,IYS:GoA2019:Stn34:trawl:sample1481:occ,IYS:GoA2019:Stn34:trawl:sample1481:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,420,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn34:trawl:sample1481,IYS:GoA2019:Stn34:trawl:sample1481:occ,IYS:GoA2019:Stn34:trawl:sample1481:occ:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,M,http://vocab.nerc.ac.uk/collection/S10/current/S103/,NA,NA
